,id,created_at,updated_at,pump_score,chat_crowd_score,chat_crowd_score_updated_at,chat_time_score,chat_time_score_updated_at,signal_id,duration,entry_cross,price_increase,pump_type,stop_loss_cross,targets_achieved_rate,targets_cross,volume,basic_metrics,accuracy_score,accuracy_score_updated_at,chat_accuracy_score,chat_accuracy_score_updated_at,chat_impact_score,chat_impact_score_updated_at,impact_score,impact_score_updated_at,telegram_chat_id,commodity,source_posted_at,signal_position,message_text
3469,113470,2024-02-09 15:10:58.675062+00:00,2024-02-12 17:48:18.901266+00:00,0.24484879808303378,0.1493285030169672,2024-02-12 17:48:19.286316+00:00,,,571566,"{""start_date"": ""2024-02-04 22:26:47.328000"", ""end_date"": ""2024-02-06 02:47:39.466000"", ""start_timestamp"": 1707085607328, ""end_timestamp"": 1707187659466, ""duration_min"": 1700.8689666666667}","{""entry_cross"": true, ""timestamp"": 1707085607328, ""date"": ""2024-02-04 22:26:47.328000"", ""price"": 0.655, ""amount"": 15.3}","{""from"": 0.655, ""to"": 0.661, ""price_increase"": 0.009160305343511458}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707187659466, ""date"": ""2024-02-06 02:47:39.466000"", ""price"": 0.665, ""amount"": 398.1}]","{""volume_traded"": 1028253.2999999999, ""volume_traded_base_commodity_value"": 672150.9069999999}","{""first_timestamp"": 1707085607328, ""last_timestamp"": 1707187659466, ""first_date"": ""2024-02-04 22:26:47.328000"", ""last_date"": ""2024-02-06 02:47:39.466000"", ""min_price"": 0.641, ""max_price"": 0.665, ""avg_price"": 0.6538651072124757, ""median_price"": 0.654, ""std_price"": 0.00453146555185417, ""min_amount"": 0.1, ""max_amount"": 25482.3, ""avg_amount"": 133.62615984405457, ""std_amount"": 561.2561030800549, ""median_amount"": 24.5, ""min_base_commodity_value"": 0.0644, ""max_base_commodity_value"": 16436.0835, ""avg_base_commodity_value"": 87.34904574398959, ""std_base_commodity_value"": 367.27692899588334, ""median_base_commodity_value"": 16.0107}",0.5037518987016624,2024-02-18 00:39:35.835286+00:00,0.3349567024609006,2024-02-19 07:26:08.936946+00:00,0.1648966229571481,2024-02-17 00:12:59.222130+00:00,0.036316493271673404,2024-02-13 20:03:44.317141+00:00,1701.0,COMBO,2024-02-04 22:26:12+00:00,long,"BINANCE
#USDT_COMBO
LONG
🆔 #3414533
Ask: 0.65500000
Target: 0.66422700
TP: 1.4%
SL: -4.0%"
3470,113469,2024-02-09 15:10:57.266053+00:00,2024-02-12 17:48:18.361917+00:00,0.21881405850079066,0.1423261633289191,2024-02-12 17:48:18.747636+00:00,,,571565,"{""start_date"": ""2024-02-04 22:28:45.152000"", ""end_date"": ""2024-02-05 03:32:23.876000"", ""start_timestamp"": 1707085725152, ""end_timestamp"": 1707103943876, ""duration_min"": 303.6454}","{""entry_cross"": true, ""timestamp"": 1707085725152, ""date"": ""2024-02-04 22:28:45.152000"", ""price"": 0.27889, ""amount"": 179.282}","{""from"": 0.27889, ""to"": 0.28258, ""price_increase"": 0.01323102298397207}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707103943876, ""date"": ""2024-02-05 03:32:23.876000"", ""price"": 0.28278, ""amount"": 176.8159}]","{""volume_traded"": 355720.7557, ""volume_traded_base_commodity_value"": 99040.75318461898}","{""first_timestamp"": 1707085725152, ""last_timestamp"": 1707103943876, ""first_date"": ""2024-02-04 22:28:45.152000"", ""last_date"": ""2024-02-05 03:32:23.876000"", ""min_price"": 0.27383, ""max_price"": 0.28299, ""avg_price"": 0.27752478417266185, ""median_price"": 0.27724, ""std_price"": 0.0016930145243368988, ""min_amount"": 0.0001, ""max_amount"": 26699.3707, ""avg_amount"": 182.7958662384378, ""std_amount"": 858.2009088813114, ""median_amount"": 68.1654, ""min_base_commodity_value"": 2.7400000000000002e-05, ""max_base_commodity_value"": 7380.240048894, ""avg_base_commodity_value"": 50.894528871849424, ""std_base_commodity_value"": 239.0269248397497, ""median_base_commodity_value"": 18.8269486425}",0.43641001700414916,2024-02-18 00:39:35.835286+00:00,0.3208989141209624,2024-02-19 07:26:07.118086+00:00,0.18677322153925555,2024-02-17 00:12:57.386861+00:00,0.00012221672041136985,2024-02-13 20:03:44.317141+00:00,1701.0,DUSK,2024-02-04 22:26:11+00:00,long,"KUCOIN
#USDT_DUSK
LONG
🆔 #3414498
Ask: 0.278850000000
Target: 0.282776700000
TP: 1.4%
SL: -4.0%"
3471,113467,2024-02-09 15:10:54.367404+00:00,2024-02-12 17:48:17.267302+00:00,0.14477866940465775,0.13345207258073213,2024-02-12 17:48:17.690182+00:00,,,571563,"{""start_date"": ""2024-02-04 22:32:58.845000"", ""end_date"": ""2024-02-07 06:35:24.192000"", ""start_timestamp"": 1707085978845, ""end_timestamp"": 1707287724192, ""duration_min"": 3362.42245}","{""entry_cross"": true, ""timestamp"": 1707085978845, ""date"": ""2024-02-04 22:32:58.845000"", ""price"": 0.5723, ""amount"": 2689.9}","{""from"": 0.5704, ""to"": 0.5785, ""price_increase"": 0.014200561009817664}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707287724192, ""date"": ""2024-02-07 06:35:24.192000"", ""price"": 0.5797, ""amount"": 3912.2}]","{""volume_traded"": 2454756.3, ""volume_traded_base_commodity_value"": 1398672.6984}","{""first_timestamp"": 1707085978845, ""last_timestamp"": 1707287724192, ""first_date"": ""2024-02-04 22:32:58.845000"", ""last_date"": ""2024-02-07 06:35:24.192000"", ""min_price"": 0.5573, ""max_price"": 0.5799, ""avg_price"": 0.5693473439628236, ""median_price"": 0.5694, ""std_price"": 0.00389015517014243, ""min_amount"": 0.1, ""max_amount"": 17596.2, ""avg_amount"": 196.6794567742969, ""std_amount"": 497.5748921123677, ""median_amount"": 55.5, ""min_base_commodity_value"": 0.05629, ""max_base_commodity_value"": 10140.69006, ""avg_base_commodity_value"": 112.06415338514543, ""std_base_commodity_value"": 284.02857731739215, ""median_base_commodity_value"": 31.528}",0.38803612270106136,2024-02-18 00:39:35.766303+00:00,0.3080331046967435,2024-02-19 07:09:43.217448+00:00,0.2507021462960571,2024-02-17 00:07:48.059425+00:00,0.9817778466062294,2024-02-13 20:03:43.691403+00:00,1701.0,BEL,2024-02-04 22:26:05+00:00,long,"BINANCE
#USDT_BEL
LONG
🆔 #3414531
Ask: 0.57230000
Target: 0.57960630
TP: 1.3%
SL: -4.0%"
3472,113465,2024-02-09 15:10:52.254554+00:00,2024-02-12 17:48:16.105261+00:00,0.21497194662370295,0.15176998390156904,2024-02-12 17:48:16.499211+00:00,,,571561,"{""start_date"": ""2024-02-05 04:05:40.737000"", ""end_date"": ""2024-02-05 08:41:59.431000"", ""start_timestamp"": 1707105940737, ""end_timestamp"": 1707122519431, ""duration_min"": 276.31156666666664}","{""entry_cross"": true, ""timestamp"": 1707105940737, ""date"": ""2024-02-05 04:05:40.737000"", ""price"": 0.969, ""amount"": 56.7}","{""from"": 0.969, ""to"": 0.984, ""price_increase"": 0.015479876160990726}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707122519431, ""date"": ""2024-02-05 08:41:59.431000"", ""price"": 0.984, ""amount"": 3270.8}]","{""volume_traded"": 321938.6, ""volume_traded_base_commodity_value"": 314017.182}","{""first_timestamp"": 1707105940737, ""last_timestamp"": 1707122519431, ""first_date"": ""2024-02-05 04:05:40.737000"", ""last_date"": ""2024-02-05 08:41:59.431000"", ""min_price"": 0.968, ""max_price"": 0.984, ""avg_price"": 0.9745331529093368, ""median_price"": 0.973, ""std_price"": 0.004376882135409246, ""min_amount"": 0.2, ""max_amount"": 9207.2, ""avg_amount"": 435.6408660351826, ""std_amount"": 1087.9941319198058, ""median_amount"": 93.2, ""min_base_commodity_value"": 0.194, ""max_base_commodity_value"": 8930.984, ""avg_base_commodity_value"": 424.92176184032473, ""std_base_commodity_value"": 1060.165090060272, ""median_base_commodity_value"": 90.3108}",0.4866888015769221,2024-02-18 00:39:35.764801+00:00,0.33242272102234566,2024-02-19 07:09:19.176966+00:00,0.18674100514329434,2024-02-16 23:58:18.964944+00:00,0.0010479947273423875,2024-02-13 20:03:43.690403+00:00,1701.0,XTZ,2024-02-04 22:25:52+00:00,long,"BINANCE
#USDT_XTZ
LONG
🆔 #3414528
Ask: 0.96900000
Target: 0.98370300
TP: 1.5%
SL: -4.0%"
3473,113464,2024-02-09 15:10:51.205980+00:00,2024-02-12 17:48:15.294934+00:00,0.32015386408547547,0.15469262807822115,2024-02-12 17:48:15.917210+00:00,,,571560,"{""start_date"": ""2024-02-04 22:25:46.957000"", ""end_date"": ""2024-02-05 18:45:06.906000"", ""start_timestamp"": 1707085546957, ""end_timestamp"": 1707158706906, ""duration_min"": 1219.3324833333331}","{""entry_cross"": true, ""timestamp"": 1707085546957, ""date"": ""2024-02-04 22:25:46.957000"", ""price"": 4.147, ""amount"": 24.8}","{""from"": 4.147, ""to"": 4.212, ""price_increase"": 0.01567398119122245}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707158706906, ""date"": ""2024-02-05 18:45:06.906000"", ""price"": 4.213, ""amount"": 634.7}]","{""volume_traded"": 1685514.4000000001, ""volume_traded_base_commodity_value"": 6943470.8358000005}","{""first_timestamp"": 1707085546957, ""last_timestamp"": 1707158706906, ""first_date"": ""2024-02-04 22:25:46.957000"", ""last_date"": ""2024-02-05 18:45:06.906000"", ""min_price"": 4.023, ""max_price"": 4.213, ""avg_price"": 4.117117213114754, ""median_price"": 4.124, ""std_price"": 0.03955105658628933, ""min_amount"": 0.1, ""max_amount"": 4677.1, ""avg_amount"": 65.78900858704138, ""std_amount"": 130.96771151716015, ""median_amount"": 24.0, ""min_base_commodity_value"": 0.40330000000000005, ""max_base_commodity_value"": 19082.568000000003, ""avg_base_commodity_value"": 271.0175970257611, ""std_base_commodity_value"": 539.5232771686334, ""median_base_commodity_value"": 99.22800000000001}",0.4450002270529145,2024-02-18 00:39:35.764801+00:00,0.3200872672254083,2024-02-19 07:09:17.301573+00:00,0.2523237000793786,2024-02-16 23:58:17.125146+00:00,1.0,2024-02-13 20:03:43.689397+00:00,1701.0,UMA,2024-02-04 22:25:46+00:00,long,"BINANCE
#USDT_UMA
LONG
🆔 #3414526
Ask: 4.14600000
Target: 4.21283700
TP: 1.6%
SL: -4.0%"
3474,113463,2024-02-09 15:10:50.114566+00:00,2024-02-12 17:48:14.663561+00:00,0.24767444221011437,0.13947434365117195,2024-02-12 17:48:15.113399+00:00,,,571559,"{""start_date"": ""2024-02-05 07:36:48.059000"", ""end_date"": ""2024-02-05 14:10:33.364000"", ""start_timestamp"": 1707118608059, ""end_timestamp"": 1707142233364, ""duration_min"": 393.75508333333335}","{""entry_cross"": true, ""timestamp"": 1707118608059, ""date"": ""2024-02-05 07:36:48.059000"", ""price"": 5.5, ""amount"": 15.992}","{""from"": 5.475, ""to"": 5.557, ""price_increase"": 0.014977168949771826}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707142233364, ""date"": ""2024-02-05 14:10:33.364000"", ""price"": 5.562, ""amount"": 13.77}]","{""volume_traded"": 62276.421, ""volume_traded_base_commodity_value"": 342589.54220300005}","{""first_timestamp"": 1707118608059, ""last_timestamp"": 1707142233364, ""first_date"": ""2024-02-05 07:36:48.059000"", ""last_date"": ""2024-02-05 14:10:33.364000"", ""min_price"": 5.453, ""max_price"": 5.568, ""avg_price"": 5.494549483505498, ""median_price"": 5.491, ""std_price"": 0.023333415964373428, ""min_amount"": 0.001, ""max_amount"": 1238.994, ""avg_amount"": 20.75188970343219, ""std_amount"": 69.4589186484944, ""median_amount"": 3.96, ""min_base_commodity_value"": 0.005471, ""max_base_commodity_value"": 6873.938711999999, ""avg_base_commodity_value"": 114.15846124725093, ""std_base_commodity_value"": 382.6205036150499, ""median_base_commodity_value"": 21.681}",0.39395367694892225,2024-02-18 00:39:35.126339+00:00,0.30565579182028546,2024-02-19 07:09:09.600780+00:00,0.16112565223981043,2024-02-16 23:58:09.222569+00:00,0.0013941091640027848,2024-02-13 20:03:43.689397+00:00,1701.0,PYR,2024-02-04 22:25:37+00:00,long,"BINANCE
#USDT_PYR
LONG
🆔 #3414524
Ask: 5.50000000
Target: 5.56151100
TP: 1.1%
SL: -4.0%"
3475,113461,2024-02-09 15:10:47.558095+00:00,2024-02-12 17:48:13.543009+00:00,0.28972875705741064,0.14367976043300087,2024-02-12 17:48:13.908862+00:00,,,571557,"{""start_date"": ""2024-02-04 22:25:32.128000"", ""end_date"": ""2024-02-05 07:43:04.011000"", ""start_timestamp"": 1707085532128, ""end_timestamp"": 1707118984011, ""duration_min"": 557.5313833333333}","{""entry_cross"": true, ""timestamp"": 1707085532128, ""date"": ""2024-02-04 22:25:32.128000"", ""price"": 0.4592, ""amount"": 19.7}","{""from"": 0.4592, ""to"": 0.4643, ""price_increase"": 0.01110627177700347}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707118984011, ""date"": ""2024-02-05 07:43:04.011000"", ""price"": 0.4643, ""amount"": 1327.4}]","{""volume_traded"": 4257539.100000001, ""volume_traded_base_commodity_value"": 1941940.4259}","{""first_timestamp"": 1707085532128, ""last_timestamp"": 1707118984011, ""first_date"": ""2024-02-04 22:25:32.128000"", ""last_date"": ""2024-02-05 07:43:04.011000"", ""min_price"": 0.4463, ""max_price"": 0.4644, ""avg_price"": 0.45584648636665925, ""median_price"": 0.4559, ""std_price"": 0.0036423299274642032, ""min_amount"": 0.2, ""max_amount"": 24184.2, ""avg_amount"": 471.9063511416538, ""std_amount"": 895.5053871417884, ""median_amount"": 220.55, ""min_base_commodity_value"": 0.08928000000000001, ""max_base_commodity_value"": 10984.8, ""avg_base_commodity_value"": 215.24500397916205, ""std_base_commodity_value"": 408.6113497578236, ""median_base_commodity_value"": 100.67133}",0.46507299562121324,2024-02-18 00:39:35.126339+00:00,0.32157963494027514,2024-02-19 07:09:03.890421+00:00,0.26079616994069793,2024-02-16 23:58:03.255102+00:00,0.9999188722422799,2024-02-13 20:03:43.689397+00:00,1701.0,CRV,2024-02-04 22:25:10+00:00,long,"BINANCE
#USDT_CRV
LONG
🆔 #3414459
Ask: 0.45920000
Target: 0.46425120
TP: 1.1%
SL: -4.0%"
3476,113459,2024-02-09 15:10:45.071887+00:00,2024-02-12 17:48:12.866872+00:00,0.16383664314096608,0.13893429566717913,2024-02-12 17:48:13.297450+00:00,,,573954,"{""start_date"": ""2024-02-04 22:11:16.931000"", ""end_date"": ""2024-02-07 20:08:08.164000"", ""start_timestamp"": 1707084676931, ""end_timestamp"": 1707336488164, ""duration_min"": 4196.853883333333}","{""entry_cross"": true, ""timestamp"": 1707084676931, ""date"": ""2024-02-04 22:11:16.931000"", ""price"": 236.0, ""amount"": 0.049}","{""from"": 236.0, ""to"": 238.7, ""price_increase"": 0.011440677966101646}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707336488164, ""date"": ""2024-02-07 20:08:08.164000"", ""price"": 238.7, ""amount"": 0.082}]","{""volume_traded"": 119278.282, ""volume_traded_base_commodity_value"": 28129039.3208}","{""first_timestamp"": 1707084676931, ""last_timestamp"": 1707336488164, ""first_date"": ""2024-02-04 22:11:16.931000"", ""last_date"": ""2024-02-07 20:08:08.164000"", ""min_price"": 232.7, ""max_price"": 238.7, ""avg_price"": 235.69489547885271, ""median_price"": 235.4, ""std_price"": 0.9726058740958727, ""min_amount"": 0.001, ""max_amount"": 497.032, ""avg_amount"": 5.271502276041897, ""std_amount"": 16.619731248956136, ""median_amount"": 0.991, ""min_base_commodity_value"": 0.2348, ""max_base_commodity_value"": 117100.7392, ""avg_base_commodity_value"": 1243.1625633446768, ""std_base_commodity_value"": 3924.7654972137234, ""median_base_commodity_value"": 233.09040000000002}",0.5092906885649694,2024-02-18 00:40:00.586578+00:00,,,0.2571585633831233,2024-02-17 16:52:15.075055+00:00,1.0,2024-02-13 20:04:04.868566+00:00,1701.0,BCH,2024-02-04 22:11:14+00:00,long,"BINANCE
#USDT_BCH
LONG
🆔 #3414530
Ask: 236.00000000
Target: 238.69710000
TP: 1.1%
SL: -4.0%"
3477,113458,2024-02-09 15:10:44.059339+00:00,2024-02-12 17:48:12.252108+00:00,0.1417228247039801,0.1386052012189722,2024-02-12 17:48:12.647457+00:00,,,573955,"{""start_date"": ""2024-02-04 22:10:48.805000"", ""end_date"": ""2024-02-07 20:39:10.974000"", ""start_timestamp"": 1707084648805, ""end_timestamp"": 1707338350974, ""duration_min"": 4228.369483333333}","{""entry_cross"": true, ""timestamp"": 1707084648805, ""date"": ""2024-02-04 22:10:48.805000"", ""price"": 0.2249, ""amount"": 223}","{""from"": 0.2249, ""to"": 0.2275, ""price_increase"": 0.011560693641618582}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707338350974, ""date"": ""2024-02-07 20:39:10.974000"", ""price"": 0.2276, ""amount"": 14127}]","{""volume_traded"": 11921447, ""volume_traded_base_commodity_value"": 2653495.979}","{""first_timestamp"": 1707084648805, ""last_timestamp"": 1707338350974, ""first_date"": ""2024-02-04 22:10:48.805000"", ""last_date"": ""2024-02-07 20:39:10.974000"", ""min_price"": 0.2188, ""max_price"": 0.2277, ""avg_price"": 0.2225193256107352, ""median_price"": 0.2225, ""std_price"": 0.0016994356118379727, ""min_amount"": 1, ""max_amount"": 110876, ""avg_amount"": 1367.2952173414383, ""std_amount"": 3352.7967518135006, ""median_amount"": 450.0, ""min_base_commodity_value"": 0.2223, ""max_base_commodity_value"": 24392.72, ""avg_base_commodity_value"": 304.334898382842, ""std_base_commodity_value"": 746.1289133584481, ""median_base_commodity_value"": 99.945}",0.4730789290934281,2024-02-18 00:40:00.586578+00:00,,,0.2063617190444133,2024-02-17 16:52:24.190788+00:00,0.9999999340889582,2024-02-13 20:04:04.869571+00:00,1701.0,ONT,2024-02-04 22:10:46+00:00,long,"BINANCE
#USDT_ONT
LONG
🆔 #3414521
Ask: 0.22490000
Target: 0.22757610
TP: 1.2%
SL: -4.0%"
3478,113457,2024-02-09 15:10:43.002546+00:00,2024-02-12 17:48:11.663671+00:00,0.2522959704563838,0.1442506192636657,2024-02-12 17:48:12.074048+00:00,,,573956,"{""start_date"": ""2024-02-04 22:11:28.059000"", ""end_date"": ""2024-02-06 01:58:46.044000"", ""start_timestamp"": 1707084688059, ""end_timestamp"": 1707184726044, ""duration_min"": 1667.29975}","{""entry_cross"": true, ""timestamp"": 1707084688059, ""date"": ""2024-02-04 22:11:28.059000"", ""price"": 0.01753, ""amount"": 1116.0}","{""from"": 0.01753, ""to"": 0.01772, ""price_increase"": 0.010838562464346788}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707184726044, ""date"": ""2024-02-06 01:58:46.044000"", ""price"": 0.01776, ""amount"": 88.0}]","{""volume_traded"": 21484503.0, ""volume_traded_base_commodity_value"": 375079.15944}","{""first_timestamp"": 1707084688059, ""last_timestamp"": 1707184726044, ""first_date"": ""2024-02-04 22:11:28.059000"", ""last_date"": ""2024-02-06 01:58:46.044000"", ""min_price"": 0.01708, ""max_price"": 0.01778, ""avg_price"": 0.017457403397027598, ""median_price"": 0.01744, ""std_price"": 0.00013306580117471807, ""min_amount"": 1.0, ""max_amount"": 346779.0, ""avg_amount"": 4561.465605095542, ""std_amount"": 13302.817841546266, ""median_amount"": 847.0, ""min_base_commodity_value"": 0.0174, ""max_base_commodity_value"": 6058.22913, ""avg_base_commodity_value"": 79.6346410700637, ""std_base_commodity_value"": 232.48050971315394, ""median_base_commodity_value"": 14.760595000000002}",0.5077707145200602,2024-02-18 00:40:00.586578+00:00,,,0.10208518328010971,2024-02-17 16:52:31.741972+00:00,0.0019282575173954538,2024-02-13 20:04:04.869571+00:00,1701.0,GFT,2024-02-04 22:10:35+00:00,long,"BINANCE
#USDT_GFT
LONG
🆔 #3414518
Ask: 0.01753000
Target: 0.01775316
TP: 1.3%
SL: -4.0%"
3479,113455,2024-02-09 15:10:40.268848+00:00,2024-02-12 17:48:10.564291+00:00,0.32568510671976447,0.15627978710618093,2024-02-12 17:48:10.924139+00:00,,,571553,"{""start_date"": ""2024-02-04 22:10:05.209000"", ""end_date"": ""2024-02-05 13:21:56.591000"", ""start_timestamp"": 1707084605209, ""end_timestamp"": 1707139316591, ""duration_min"": 911.8563666666666}","{""entry_cross"": true, ""timestamp"": 1707084605209, ""date"": ""2024-02-04 22:10:05.209000"", ""price"": 0.622, ""amount"": 32.1}","{""from"": 0.622, ""to"": 0.629, ""price_increase"": 0.011254019292604512}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1707139316591, ""date"": ""2024-02-05 13:21:56.591000"", ""price"": 0.629, ""amount"": 1002.5}]","{""volume_traded"": 738093.2, ""volume_traded_base_commodity_value"": 456108.7321}","{""first_timestamp"": 1707084605209, ""last_timestamp"": 1707139316591, ""first_date"": ""2024-02-04 22:10:05.209000"", ""last_date"": ""2024-02-05 13:21:56.591000"", ""min_price"": 0.6, ""max_price"": 0.629, ""avg_price"": 0.616560706401766, ""median_price"": 0.617, ""std_price"": 0.006461967520481555, ""min_amount"": 0.3, ""max_amount"": 31379.0, ""avg_amount"": 325.86896247240617, ""std_amount"": 1034.9695387726667, ""median_amount"": 64.9, ""min_base_commodity_value"": 0.1857, ""max_base_commodity_value"": 19517.738, ""avg_base_commodity_value"": 201.37250865342165, ""std_base_commodity_value"": 642.8634806465252, ""median_base_commodity_value"": 39.9816}",0.42552533513157964,2024-02-18 00:39:35.114822+00:00,0.334620791222888,2024-02-19 07:05:47.516300+00:00,0.11246263049999801,2024-02-16 23:57:48.027960+00:00,0.004325413767309102,2024-02-13 20:03:43.687803+00:00,1701.0,OMG,2024-02-04 22:05:43+00:00,long,"BINANCE
#USDT_OMG
LONG
🆔 #3414520
Ask: 0.62200000
Target: 0.62884200
TP: 1.1%
SL: -4.0%"
